point,value,outcome,source
1.85486,-7.34978,51,12
1.91882,-8.23595,51,12
1.98278,-9.21444,51,12
2.04674,-10.29136,51,12
2.1107,-11.47321,51,12
2.17466,-12.76691,51,12
2.23862,-14.17987,51,12
2.30259,-15.71994,51,12
-2.30259,-10.83734,52,12
-2.04674,-9.45912,52,12
-1.7909,-8.12662,52,12
-1.53506,-6.85318,52,12
-1.27921,-5.65601,52,12
-1.02337,-4.55735,52,12
-0.76753,-3.58592,52,12
-0.51169,-2.77882,52,12
-0.38376,-2.45136,52,12
-0.25584,-2.18396,52,12
-0.07332,-1.92282,52,12
0.1092,-1.82869,52,12
0.18252,-1.84522,52,12
0.25584,-1.89648,52,12
0.38376,-2.07705,52,12
0.51169,-2.387,52,12
0.63961,-2.84399,52,12
0.76753,-3.46808,52,12
0.83149,-3.8498,52,12
0.89545,-4.28208,52,12
0.95941,-4.76825,52,12
1.02337,-5.31189,52,12
1.08733,-5.91679,52,12
1.15129,-6.58698,52,12
1.21525,-7.32679,52,12
1.27921,-8.14082,52,12
1.34317,-9.03395,52,12
1.40714,-10.01143,52,12
1.4711,-11.07882,52,12
1.53506,-12.24205,52,12
1.59902,-13.50747,52,12
1.66298,-14.88182,52,12
1.72694,-16.37229,52,12
1.7909,-17.98655,52,12
1.85486,-19.73279,52,12
1.91882,-21.61971,52,12
1.98278,-23.65661,52,12
2.04674,-25.8534,52,12
2.1107,-28.22064,52,12
2.17466,-30.76958,52,12
2.23862,-33.51223,52,12
2.2706,-34.96016,52,12
2.30259,-36.46137,52,12
-2.30259,-21.25296,53,12
-2.04674,-18.46744,53,12
-1.7909,-15.7649,53,12
-1.53506,-13.16953,53,12
-1.27921,-10.71256,53,12
-1.15129,-9.54817,53,12
-1.02337,-8.43436,53,12
-0.89545,-7.37803,53,12
-0.76753,-6.38704,53,12
-0.63961,-5.47029,53,12
-0.51169,-4.63791,53,12
-0.38376,-3.90143,53,12
-0.25584,-3.27392,53,12
-0.14027,-2.81302,53,12
-0.02469,-2.46558,53,12
0.09088,-2.24548,53,12
0.20645,-2.16833,53,12
0.25584,-2.18321,53,12
0.38376,-2.36863,53,12
0.44772,-2.54747,53,12
0.51169,-2.78883,53,12
0.57565,-3.09682,53,12
0.63961,-3.47585,53,12
0.70357,-3.9306,53,12
0.76753,-4.4661,53,12
0.83149,-5.08765,53,12
0.89545,-5.80096,53,12
0.95941,-6.61208,53,12
1.02337,-7.52746,53,12
1.08733,-8.55401,53,12
1.15129,-9.69905,53,12
1.21525,-10.97042,53,12
1.27921,-12.37646,53,12
1.34317,-13.92607,53,12
1.40714,-15.62872,53,12
1.4711,-17.49453,53,12
1.53506,-19.53428,53,12
1.59902,-21.75944,53,12
1.631,-22.94535,53,12
1.66298,-24.18227,53,12
1.69496,-25.47186,53,12
1.72694,-26.81583,53,12
1.75892,-28.21595,53,12
1.7909,-29.67404,53,12
1.82288,-31.19198,53,12
1.85486,-32.77172,53,12
1.88684,-34.41527,53,12
1.91882,-36.1247,53,12
1.9508,-37.90216,53,12
1.98278,-39.74985,53,12
2.01476,-41.67005,53,12
2.04674,-43.66513,53,12
2.07872,-45.73752,53,12
2.1107,-47.88972,53,12
2.14268,-50.12433,53,12
2.17466,-52.44404,53,12
2.20664,-54.85159,53,12
2.23862,-57.34986,53,12
2.2706,-59.94179,53,12
2.30259,-62.63042,53,12
-2.30259,-13.20641,54,12
-1.7909,-10.37104,54,12
-1.27921,-7.69249,54,12
-1.02337,-6.44247,54,12
-0.76753,-5.27555,54,12
-0.51169,-4.21596,54,12
-0.25584,-3.29499,54,12
-0.12792,-2.8987,54,12
0,-2.55307,54,12
0.12792,-2.265,54,12
0.25584,-2.04237,54,12
0.39549,-1.88457,54,12
0.53514,-1.82869,54,12
0.65134,-1.87081,54,12
0.76753,-2.00402,54,12
0.89545,-2.26947,54,12
1.02337,-2.67589,54,12
1.15129,-3.2425,54,12
1.27921,-3.99118,54,12
1.34317,-4.44143,54,12
1.40714,-4.94677,54,12
1.4711,-5.51083,54,12
1.53506,-6.1375,54,12
1.59902,-6.8309,54,12
1.66298,-7.59546,54,12
1.72694,-8.43586,54,12
1.7909,-9.35711,54,12
1.85486,-10.36457,54,12
1.91882,-11.46392,54,12
1.98278,-12.66122,54,12
2.04674,-13.96296,54,12
2.1107,-15.37602,54,12
2.17466,-16.90777,54,12
2.23862,-18.56603,54,12
2.30259,-20.35918,54,12
-2.30259,-2.67027,55,12
-1.7909,-2.20842,55,12
-1.27921,-1.77987,55,12
-0.76753,-1.40686,55,12
-0.25584,-1.1265,55,12
0.25584,-1.00069,55,12
0.29309,-1,55,12
0.53031,-1.0305,55,12
0.76753,-1.13267,55,12
1.02337,-1.34539,55,12
1.27921,-1.6947,55,12
1.53506,-2.22046,55,12
1.66298,-2.56503,55,12
1.7909,-2.97408,55,12
1.91882,-3.45641,55,12
